,y_train,train_predict
301,33.42,33.51994592702373
302,52.43,52.33014605082509
303,16.89,16.99005334307654
304,46.23,46.129945929016664
305,49.19,49.090263682819085
306,40.86,40.76010298210697
307,33.3,33.39988348719337
308,35.57,35.66983009962888
309,52.01,51.910140275730456
310,56.62,56.52017228098949
311,21.5,21.599965199840245
312,19.77,19.870025914508304
313,78.8,78.69991589742993
314,17.22,17.120096947891113
315,33.73,33.83017766661415
316,24.4,24.500406456033616
317,26.06,26.16023103356227
318,66.7,66.60023103356227
319,6.27,6.369636801884198
320,10.09,10.190043820011443
321,20.73,20.830185532830214
322,39.0,38.90022983518402
323,55.65,55.54996254442491
324,19.99,20.09017375736655
325,50.7,50.600018488919865
326,13.4,13.499945697889707
327,19.54,19.640099817099063
328,26.06,25.96013001301087
329,28.8,28.90009580975184
330,31.88,31.980184038311528
331,45.84,45.740311857851296
332,33.21,33.3102874092737
333,29.72,29.820067757662233
334,68.75,68.65009581377637
335,34.67,34.76965709809362
336,24.4,24.500127534929526
337,9.13,9.23009734222212
338,44.61,44.50944763296911
339,44.86,44.76023177795781
340,40.66,40.56018553283816
341,63.4,63.30013400321548
342,14.7,14.599984267240238
343,32.24,32.34004507727465
344,9.99,10.090047455891469
345,51.33,51.230032175067414
346,33.4,33.50008256061732
347,55.55,55.45022684682668
348,36.99,36.889830099628874
349,44.03,43.93018753305247
350,61.23,61.13011227360392
351,38.0,37.900113993355916
352,81.75,81.6501369442301
353,43.06,42.96003125280964
354,44.4,44.3002273054925
355,13.57,13.670182859642676
356,66.82,66.72015978435888
357,62.5,62.399965199839045
358,72.1,72.00018599627494
359,10.34,10.44004963136851
360,26.92,27.01996921223496
361,39.3,39.19982451834445
362,49.99,49.89026368281907
363,17.2,17.300146636914384
364,45.37,45.26991608483283
365,15.62,15.71990118645472
366,65.91,65.81026077869771
367,22.9,55.800184536572246
368,57.6,57.49982458373227
369,52.45,52.35008213512384
370,38.8,38.700231033562275
371,20.92,21.01976038977691
372,36.59,36.49015302109011
373,34.56,34.66022782456938
374,37.91,37.810187375829
375,33.36,33.459425974942356
376,36.84,36.740207433233124
377,39.38,39.27976125218435
378,39.45,39.35030350404742
379,22.44,22.539991886467202
380,39.49,39.38942103751043
381,24.85,24.950177675974878
382,25.22,25.319582693239802
383,31.35,31.45018740151268
384,39.59,39.49022579112726
385,24.1,24.199938111403494
386,43.73,43.629972908227806
387,22.32,22.42009211332617
388,17.95,18.050196691708372
389,23.22,23.3198994963546
390,11.65,11.750292748834092
391,26.32,26.420157165224367
392,43.7,43.60025786533843
393,61.24,61.14015203722895
394,24.28,24.38025637932154
395,52.52,52.42018571896442
396,31.64,31.73977414900778
397,41.84,41.74009210899261
398,39.58,39.48022112857388
399,22.53,22.629932815951072
400,67.87,67.77013076994889
401,52.91,52.81030310148449
402,46.2,46.10009581377636
403,12.54,12.639509544456697
404,45.7,45.60012331409155
405,54.9,54.79958367161639
406,65.2,65.10000247778248
407,33.72,33.81969716451139
408,45.94,45.83974679693827
409,4.9,5.00018883131694
410,52.83,52.73002088750072
411,23.35,25.119913040486708
412,44.28,44.180218435214904
413,36.94,36.83971740561562
414,25.89,25.99022432931225
415,22.44,22.53948178653714
416,21.48,21.579586808593746
417,66.6,66.50025402763787
418,55.26,55.159794568540846
419,56.34,54.96766272394409
420,51.02,50.91951251852402
421,6.28,6.37947973851972
422,38.41,38.30965708671743
423,37.91,37.81004715813719
424,43.38,43.280184534303416
425,33.4,33.50018285984066
426,44.7,44.60026790025096
427,33.8,33.90017569704438
428,47.22,47.1201303812356
429,40.27,40.17025986158918
430,17.34,17.439655088253293
431,32.96,33.05949130929086
432,11.96,12.059616870652839
433,13.12,13.22003357046733
434,35.23,35.33029424754966
435,23.25,23.35018285234559
436,42.35,42.249495738954636
437,13.46,13.559434178072664
438,37.26,37.16008213777778
439,38.11,38.009759641838
440,23.74,23.84004550961105
441,50.94,50.84004324802878
442,29.22,29.320257895853302
443,48.67,48.56950974965736
444,42.64,42.54004276759807
445,42.22,42.1198659082595
446,13.2,13.29996264074829
447,39.06,38.95983733713132
448,39.05,38.94992610910931
449,15.61,15.710267900245356
450,9.87,9.970146481449117
451,37.42,37.319699875582934
452,15.52,15.620295271419966
453,29.39,29.490036288084383
454,41.37,41.27022675951357
455,33.72,33.819542289837116
456,17.96,18.060160579750107
457,42.8,42.69955788718885
458,42.23,42.13022933463544
459,55.02,54.92012835298505
460,22.93,23.03004276759808
461,17.84,28.36676461368684
462,44.61,44.50944763296911
463,44.3,44.20010525191895
464,18.75,18.849967377419553
465,23.74,23.84008000479094
466,42.29,42.19018773122099
467,8.2,8.29941541212623
468,29.45,29.54951004091062
469,48.99,48.89026263322555
470,60.29,60.190182852345586
471,31.9,31.999587206559543
472,30.45,30.550226852345336
473,27.74,27.84010956955268
474,32.01,32.11007295162626
475,27.34,27.440130217007308
476,29.07,29.170142176890423
477,31.02,31.119962956984928
478,47.03,46.930143301300845
479,12.18,12.27965509466555
480,57.03,51.12019423523405
481,33.66,33.75983009962887
482,67.11,67.01018773611122
483,37.4,37.300243614141735
484,43.7,43.60018724014344
485,14.2,14.300225133245107
486,38.63,38.72958112684103
487,45.37,45.26992797079229
488,40.86,40.75994251484793
489,38.46,38.36015313617905
490,33.27,33.370185816691205
491,46.24,46.139835515297534
492,48.97,48.870293455013346
493,32.04,32.14010757886239
494,47.81,47.71004715813719
495,52.3,52.20025492597463
496,25.18,25.28004324802879
497,33.76,33.86009705136658
498,29.0,29.100123304287912
499,32.88,32.98023088013164
500,41.41,41.310196813412716
501,33.69,33.79000008753976
502,15.05,15.149519524616991
503,45.08,44.98021896632666
504,27.42,27.520043248028788
505,19.2,19.299888273308426
506,74.17,74.07029354051967
507,9.31,9.410219450995971
508,14.99,15.08951951336519
509,33.73,33.83027249217347
510,23.52,23.62005575214466
511,35.96,35.989930178800144
512,54.77,54.6701499827187
513,40.93,40.83026571068876
514,25.56,25.66000163668971
515,38.33,38.23022112857383
516,55.83,55.72948080968141
517,35.1,34.99995430291365
518,75.5,75.40008377703404
519,50.53,50.42942114915395
520,38.61,35.98997720779546
521,31.12,31.22018753804906
522,51.02,51.12019423523405
523,36.64,36.73976919437667
524,15.44,15.540021381457798
525,37.81,37.710100086565575
526,14.59,14.689844007052105
527,44.28,44.17962261939681
528,54.32,54.2202563707428
529,24.13,24.2303784688988
530,35.36,25.119913040486708
531,14.5,14.600047859481784
532,15.34,15.440020168565905
533,52.82,52.720122164774736
534,27.66,27.75941065596594
535,37.68,37.58017768600975
536,38.56,38.46008451724782
537,71.62,71.52008497579519
538,30.22,30.320100086565404
539,12.05,11.950089793752507
540,46.93,46.83030198676581
541,39.09,38.98971912259685
542,44.13,44.029945694321015
543,40.57,40.46988897748194
544,37.43,37.32991607374848
545,56.4,56.300043248028786
546,31.25,31.350009016953816
547,63.53,63.430104250538946
548,40.39,40.28988898138525
549,33.12,33.220224329312494
550,49.9,49.799847119111035
551,17.28,17.37961687065285
552,51.06,50.9601896757779
553,47.82,47.720080334578284
554,65.2,65.10000247778248
555,11.48,11.580229835184024
556,12.18,12.280188845346572
557,26.97,27.070229541836042
558,56.63,56.52984250210501
559,32.76,32.85963437088063
560,20.59,20.690082547787014
561,7.4,7.5002273054925155
562,40.71,40.6100418828459
563,60.28,60.18015166861334
564,11.85,11.950032175067413
565,71.7,71.60015828011498
566,32.4,32.499850858860306
567,35.31,35.20965764691543
568,21.86,21.960043248028793
569,41.05,40.949794568540845
570,37.36,37.2601721519336
571,6.94,7.040079836002793
572,21.54,21.64006572704485
573,33.8,33.900171012243554
574,55.9,55.800184536572246
575,23.7,23.800240647299717
576,6.47,6.569599757108378
577,55.55,55.45011398748538
578,50.95,50.849901186454716
579,49.97,50.07018600795337
580,34.57,34.469915902958256
581,27.83,27.93017737431951
582,34.74,34.839664501316435
583,38.07,37.97018285964268
584,42.42,42.320171019351974
585,30.85,30.950295267635916
586,52.61,52.510179442883356
587,43.5,43.40015978435888
588,17.6,17.699704589693464
589,13.2,13.299654712305827
590,9.85,9.94996301750124
591,35.3,35.400089972827416
592,7.75,7.850227647249309
593,39.29,39.19025636356854
594,48.28,48.180047859481775
595,37.17,37.070218289744275
596,25.46,25.56004324802879
597,10.39,10.49004704543962
598,14.54,14.639836257110424
599,37.33,37.23018285234559
600,10.54,10.640177675974865
601,19.42,19.520285412376495
602,39.0,38.90018581669228
603,73.7,73.59969593926218
604,15.09,15.189503319897486
605,33.95,34.050020548409904
606,30.14,30.240251745836055
607,29.16,29.260130217007315
608,35.23,35.329748223041506
609,41.05,40.95023088013164
610,27.63,27.730045024707096
611,36.97,36.86985101243017
612,21.06,21.15989858520677
613,50.24,47.83793711377146
614,13.22,13.32008406472632
615,45.85,45.750192720316576
616,17.44,17.53988827977193
617,24.0,24.100047859481776
618,31.81,31.91030311447252
619,31.18,31.27983434786776
620,52.96,52.86017753634142
621,36.8,36.69946419417583
622,12.55,12.649938111404179
623,23.14,23.240225635991088
624,22.14,22.239938104495213
625,32.25,32.34991105499334
626,16.5,16.60007240032023
627,32.9,33.00017754442062
628,21.86,21.960084527744606
629,15.57,15.669635770702875
630,43.57,43.47026564812508
631,52.5,52.39984400683539
632,6.88,6.979598394505146
633,29.87,29.970406259413018
634,16.28,16.380273018508497
635,27.92,28.01941540219981
636,44.14,44.040226390213846
637,33.01,33.11022478447295
638,55.51,55.410146050825084
639,41.05,40.950064172044286
640,47.13,47.03022563641139
641,18.91,19.009504672446802
642,9.56,9.660136949684762
643,50.73,50.63030350404741
644,35.75,35.98997720779546
645,13.52,13.619510040910608
646,12.79,12.889438122267954
647,35.85,35.94956884814121
648,65.91,65.81022445831445
649,51.04,50.9401052519284
650,39.4,39.300256370742815
651,21.26,21.360226740189944
652,44.39,44.290322134340634
653,50.66,50.55950331989749
654,25.97,26.069835617496473
655,24.1,24.19995429649673
656,44.28,44.17974803441531
657,29.87,29.970253964883952
658,14.31,14.410060784268985
659,55.6,55.50026016517033
660,74.99,74.89019272031658
661,26.05,26.15018754075998
662,14.2,14.300225791127254
663,47.78,47.68017753634142
664,15.34,15.439847106335964
665,21.65,21.749751001185444
666,25.72,25.819512533221413
667,21.95,22.050227305492513
668,13.29,13.389623867390121
669,49.2,49.0995932747944
670,33.54,33.64018967577759
671,36.3,36.399962951731304
672,17.57,17.66950648632428
673,27.68,27.780220450751315
674,26.91,27.009568848141214
675,67.57,67.47019970802307
676,31.84,31.939417359800284
677,74.5,74.40005334307654
678,20.73,20.83029526763631
679,53.96,53.86022933463545
680,48.85,48.75022578037921
681,37.43,37.33022045075132
682,8.54,8.64008229529357
683,53.66,53.55991508998899
684,30.44,30.53946965130247
685,31.18,31.27971613322769
686,55.64,55.54017737431951
687,30.23,30.330219412347
688,15.07,15.170079794547647
689,33.02,33.11977958695243
690,36.3,36.20004188284589
691,56.83,56.73022764724931
692,42.13,42.02958281439847
693,47.28,47.18001931988306
694,49.8,49.69942310968583
695,10.22,10.319682776862727
696,40.2,40.10017325667516
697,39.44,39.339823017738155
698,33.96,34.060018473063785
699,41.68,41.58030233822366
700,33.61,33.71013400321549
701,4.83,4.929899496023523
702,51.72,51.61977958695243
703,79.3,79.20018285234559
704,40.06,39.959834393927345
705,34.29,34.38954407644085
706,77.3,77.20015744191444
707,19.11,19.209824583732274
708,35.76,35.86023177795783
709,30.39,30.290183386898434
710,24.29,24.390227131985757
711,27.87,27.970145733563378
712,38.21,38.109840685367004
713,45.3,45.19974168661386
714,38.5,38.40022593656805
715,54.9,54.79969762722507
716,7.84,7.939510040910612
717,41.64,41.539921339096274
718,17.58,17.479683569114684
719,39.38,39.28014573356337
720,36.44,36.34008009962206
